,a,b,cluster,name
500,-32.69406112420671,-7.367934497859287,8,shuppet.png
501,17.940100004365785,8.857492071486716,3,sigilyph.png
502,-36.081013879989854,13.809917399095756,5,silcoon.png
503,10.6474889453585,-10.20890131685636,2,simipour.png
504,25.02426278189186,-6.240043836235272,0,simisage.png
505,34.08511430943818,-15.403033568420241,0,simisear.png
506,10.215968088314312,-3.2785821013301097,3,skarmory.png
507,-39.11954792187321,7.169756530146778,5,skiploom.png
508,-28.336730758786004,3.011274329733481,8,skitty.png
509,-1.3914261528921015,-12.11589213660137,2,skorupi.png
510,36.480766653195985,-17.54601222413481,4,skuntank.png
511,53.093869802739505,11.610772147932522,4,slaking.png
512,-27.111675830187895,5.329734339390842,8,slakoth.png
513,28.06548607025397,-7.598891000707672,0,slowbro.png
514,5.508079310669535,0.6220635637013088,1,slowking.png
515,1.863101406262958,-6.2843034934861235,2,slowpoke.png
516,-28.895074245432415,-7.035537827864064,6,slugma.png
517,-19.18875640100932,-0.344559213966646,6,smeargle.png
518,-43.87223646325524,12.565938903293654,5,smoochum.png
519,-13.689785803567874,-14.199025379955936,6,sneasel.png
520,-37.45991081484838,7.22523887166806,5,snivy.png
521,38.107721404017916,27.260376202121567,4,snorlax.png
522,-39.77397301275397,4.39427594398068,5,snorunt.png
523,3.253914717499544,-2.09590641213385,2,snover.png
524,-27.63871720942242,-3.4688937705976888,8,snubbull.png
525,-43.915088392882396,13.21473424861533,5,solosis.png
526,-3.872054796545728,-12.55485524562946,2,solrock.png
527,-35.57447124867386,-2.8573119657710264,5,spearow.png
528,-34.98266765264119,1.7006055340017079,8,spheal.png
529,-36.64454348997692,7.8186529600509,8,spinarak.png
530,-26.256714797997386,4.576621315903808,6,spinda.png
531,11.331148741716433,-26.747341475873764,2,spiritomb.png
532,-34.59221196437609,2.378941449605025,5,spoink.png
533,-34.332443987082804,0.9045645420567763,5,squirtle.png
534,-7.120281079296736,16.314734493968338,6,stantler.png
535,19.56167173710025,-8.749121604080996,3,staraptor.png
536,-14.214025453862362,-19.464631386538343,6,staravia.png
537,-36.40459606226487,-1.3218193266504055,5,starly.png
538,17.800842617406083,-34.02601743977365,0,starmie.png
539,-31.777809691610607,-4.718715062644076,8,staryu.png
540,56.431482475442216,34.67320023881993,4,steelix.png
541,44.457504838607484,20.444748785635475,9,stoutland.png
542,-14.678420702760052,-4.490446509906059,2,stunfisk.png
543,-11.634373039187066,-9.957874784254782,8,stunky.png
544,-15.35240183250888,-0.688519419846747,6,sudowoodo.png
545,48.147767012979656,4.694892761766059,3,suicune.png
546,-25.742790216580268,-0.08782494771153929,6,sunflora.png
547,-46.43195286326053,19.536999384169004,5,sunkern.png
548,-41.44715275233762,16.831281709530057,5,surskit.png
549,-31.518504784966865,17.012805462448796,5,swablu.png
550,-26.414884046876608,-2.2233055579008236,8,swadloon.png
551,39.223923856309476,-11.85656212575226,9,swalot.png
552,66.22390774382566,2.6546339261006016,4,swampert.png
553,-14.956477580640952,20.08307842883458,6,swanna.png
554,31.742097050272815,-17.808861241406824,3,swellow.png
555,-42.57169557641193,12.437367934895272,5,swinub.png
556,13.385897261067205,16.278506285638098,3,swoobat.png
557,-27.17982532634374,-7.369777519548307,8,taillow.png
558,-6.011317427222022,-36.22055089516026,2,tangela.png
559,100.83122685628035,-18.41636422945775,4,tangrowth.png
560,12.85402289404256,-11.17073835630769,2,tauros.png
561,-38.778900546871846,4.48574922824496,5,teddiursa.png
562,-16.929162336800193,-1.669868064321591,8,tentacool.png
563,25.433994031506543,-24.342865262525223,0,tentacruel.png
564,-35.29659955663478,-3.5647758002984644,5,tepig.png
565,64.42327289030962,5.353673175304332,4,terrakion.png
566,14.296250129756102,-15.31125952137818,2,throh.png
567,50.69787860990005,5.169384467514914,9,thundurus.png
568,-21.820127494823033,-12.89808013669084,8,timburr.png
569,-16.038234237033777,-14.847461773455597,8,tirtouga.png
570,-19.459159622121906,12.648414164235719,8,togekiss.png
571,-47.02272287501696,20.58272278659718,5,togepi.png
572,-39.35797850682662,15.136151640701835,5,togetic.png
573,-42.38483840733816,13.10010506815454,5,torchic.png
574,32.3942832549466,0.5755100053667417,3,torkoal.png
575,49.54856674956321,3.8314458897820622,9,tornadus.png
576,71.0524772180146,17.418507334303918,4,torterra.png
577,-35.32331922058118,0.520636453381127,5,totodile.png
578,27.453793236130657,-19.043008246649055,0,toxicroak.png
579,-18.441245739693347,-1.2247792532426613,6,tranquill.png
580,-26.415444779937804,-9.124094933523038,6,trapinch.png
581,-27.800199285575207,2.1196104133964497,6,treecko.png
582,73.32292485778649,39.21401932175207,7,tropius.png
583,-30.700646737717296,-2.0276039509941803,8,trubbish.png
584,-38.28034642332044,10.218763452060053,5,turtwig.png
585,-40.48690197743675,7.9039913731177185,5,tympole.png
586,-47.95944464648766,28.427457910829492,5,tynamo.png
587,19.185538882077722,9.552864217215017,1,typhlosion.png
588,19.098745009729697,22.677651031896783,9,tyranitar.png
589,-37.40522638752677,9.358030648129636,5,tyrogue.png
590,-14.155897622489583,-11.517766113855627,2,umbreon.png
591,17.12099885264332,-5.459040061647666,3,unfezant.png
592,-47.3770388620372,19.314882439792495,5,unown.png
593,52.38217977424178,-2.9194624039259884,3,ursaring.png
594,-30.65780379434204,2.83922927037492,5,uxie.png
595,-33.65225565996528,6.498024498003347,5,vanillish.png
596,-47.11598982195068,20.976551786226416,5,vanillite.png
597,-1.9636281713372719,3.7557242398076855,2,vanilluxe.png
598,-4.902662077386487,-10.094625973077106,2,vaporeon.png
599,-19.470800503145135,-22.480784195090195,8,venipede.png
600,-5.817269166139291,3.3021899884220267,2,venomoth.png
601,-5.468531774640275,-28.872604355907633,2,venonat.png
602,80.24576139685006,14.386312843237363,4,venusaur.png
603,25.84176832442166,-8.388395555399477,1,vespiquen.png
604,-1.8421029057036413,-15.515606737404466,2,vibrava.png
605,-22.5107041585456,3.657580611671636,6,victini.png
606,14.653248213938316,-15.35245240649849,1,victreebel.png
607,-4.767656820224137,5.941442480633581,6,vigoroth.png
608,14.6263082080941,-25.696103605816987,2,vileplume.png
609,1.446605793460797,9.64413980205473,6,virizion.png
610,-17.748173340426895,-15.773538091152853,6,volbeat.png
611,54.716908641352916,-2.8590310928827196,0,volcarona.png
612,-38.79220329645155,-0.7853965370244409,5,voltorb.png
613,-4.741433306001258,-26.2590141397716,2,vullaby.png
614,3.4674199925192273,-17.896738014932513,2,vulpix.png
615,27.36417873153305,-19.256629925138352,0,wailmer.png
616,56.29177684289396,23.998676298755097,4,wailord.png
617,42.57275609051785,12.428641839678942,9,walrein.png
618,5.929147853060322,-2.864654284464004,2,wartortle.png
619,-9.635400462438428,-5.593804457828217,6,watchog.png
620,15.528742259568338,-11.636731921848323,1,weavile.png
621,-42.02235002711482,11.55399538994067,5,weedle.png
622,-16.373322763446602,12.887401475724074,8,weepinbell.png
623,27.877458927688043,-3.956412824533282,0,weezing.png
624,6.8869671703475825,-15.027774770479878,2,whimsicott.png
625,0.07644554999022658,-35.31760769332092,2,whirlipede.png
626,13.462430264469786,-11.854107403696972,2,whiscash.png
627,-33.88944802244344,2.0368435953529214,5,whismur.png
628,-9.748391501006385,-5.023435983396333,6,wigglytuff.png
629,-36.70795701476252,25.324630080189564,5,wingull.png
630,-9.114494104100185,-11.250815480306931,6,wobbuffet.png
631,-18.06789685963861,12.947076334765923,8,woobat.png
632,-37.31929511104367,4.804065744550809,5,wooper.png
633,-28.406676051142707,-2.011981849973093,8,wormadam.png
634,-33.798483966239715,-1.1442128701253318,8,wurmple.png
635,-32.83002599088982,1.6773643777863787,5,wynaut.png
636,-21.407525892998,-6.799303358873107,6,xatu.png
637,-27.2130477212516,-2.9594456531082494,8,yamask.png
638,-19.07926131722078,7.638933787798274,8,yanma.png
639,19.8936051692103,7.8537420464006145,3,yanmega.png
640,-4.1670818774824845,4.958858929825156,2,zangoose.png
641,28.22615911287417,10.800349921308717,3,zapdos.png
642,27.205143952361006,-6.501484389982535,3,zebstrika.png
643,140.89157842536912,19.575694559152954,7,zekrom.png
644,-8.428154593746264,-11.913551447391477,2,zigzagoon.png
645,61.305160125240754,-39.03642223661767,0,zoroark.png
646,-11.039519827517221,-31.089394376156015,2,zorua.png
647,-22.240091539233582,-2.4036469898876205,8,zubat.png
648,34.61863731897942,-25.517238863819177,3,zweilous.png
